policy,backend,eval_mode,train_seed,episode_index,episode_seed,T_cap,total_watch,num_sessions,mean_within_episode_gap,median_within_episode_gap,fraction_returns_within_1_min,fraction_returns_within_5_min,late_night_session_start_count,late_night_session_start_rate,session_cap_triggered,session_cap_trigger_count,gap_count,gap_le1_count,gap_le5_count
PPO+Cap(120),param,deterministic,0,341,30340,120.0,16.972346189549505,9,173.5985749192856,156.4840423543545,0.0,0.0,3,0.3333333333333333,0,0,9,0,0
PPO+Cap(120),param,deterministic,0,342,30341,120.0,34.78876301280913,18,81.73510539455658,56.06539472939906,0.0,0.0,2,0.1111111111111111,0,0,18,0,0
PPO+Cap(120),param,deterministic,0,343,30342,120.0,12.329915182388733,10,161.9009014668045,120.29216456482597,0.0,0.0,2,0.2,0,0,10,0,0
PPO+Cap(120),param,deterministic,0,344,30343,120.0,14.484198894371579,13,110.8859771217986,62.506674202096136,0.0,0.0,2,0.15384615384615385,0,0,13,0,0
PPO+Cap(120),param,deterministic,0,345,30344,120.0,19.938437500473817,10,147.1861886262995,58.550069889749864,0.0,0.0,0,0.0,0,0,10,0,0
PPO+Cap(120),param,deterministic,0,346,30345,120.0,31.570404357960626,14,117.4931253024159,84.39017897332934,0.0,0.0,4,0.2857142857142857,0,0,14,0,0
PPO+Cap(120),param,deterministic,0,347,30346,120.0,35.46788624848355,18,80.72328323335668,69.78773756823648,0.0,0.0,3,0.16666666666666666,0,0,18,0,0
PPO+Cap(120),param,deterministic,0,348,30347,120.0,6.3765847972829865,6,268.8643655451167,179.77337190376656,0.0,0.0,0,0.0,0,0,6,0,0
PPO+Cap(120),param,deterministic,0,349,30348,120.0,34.39598950595264,11,130.26221047268578,101.75096170611012,0.0,0.0,4,0.36363636363636365,0,0,11,0,0
PPO+Cap(120),param,deterministic,0,350,30349,120.0,38.23860384090035,16,92.72451742464617,67.21410555218534,0.0,0.0,3,0.1875,0,0,16,0,0
PPO+Cap(120),param,deterministic,0,351,30350,120.0,26.45936552378125,13,109.78593440104845,73.2067677093715,0.0,0.0,3,0.23076923076923078,0,0,13,0,0
PPO+Cap(120),param,deterministic,0,352,30351,120.0,4.415617063985242,4,369.98363302854347,233.51732046289007,0.0,0.0,1,0.25,0,0,4,0,0
PPO+Cap(120),param,deterministic,0,353,30352,120.0,24.629095178898368,13,122.81703311848696,103.00093305533792,0.0,0.0,4,0.3076923076923077,0,0,13,0,0
PPO+Cap(120),param,deterministic,0,354,30353,120.0,22.06501450363319,15,103.78195850790955,66.16023889712238,0.0,0.0,3,0.2,0,0,15,0,0
PPO+Cap(120),param,deterministic,0,355,30354,120.0,43.705346351895905,21,66.83427041011325,58.88816765358345,0.0,0.0,8,0.38095238095238093,0,0,21,0,0
PPO+Cap(120),param,deterministic,0,356,30355,120.0,28.42208381976657,15,95.6231571258445,83.00910474810011,0.0,0.0,5,0.3333333333333333,0,0,15,0,0
PPO+Cap(120),param,deterministic,0,357,30356,120.0,28.540792462049392,15,104.32911475168036,86.96749601083826,0.0,0.0,3,0.2,0,0,15,0,0
PPO+Cap(120),param,deterministic,0,358,30357,120.0,16.8925191358927,9,168.31852807264892,96.0002984722547,0.0,0.0,1,0.1111111111111111,0,0,9,0,0
PPO+Cap(120),param,deterministic,0,359,30358,120.0,41.33233633296105,16,88.7130315023709,83.16947372152225,0.0,0.0,4,0.25,0,0,16,0,0
PPO+Cap(120),param,deterministic,0,360,30359,120.0,29.457602995967882,16,90.63754000854726,90.17947324427394,0.0,0.0,4,0.25,0,0,16,0,0
PPO+Cap(120),param,deterministic,0,361,30360,120.0,31.73971155350637,17,92.90632915210335,75.24345027109352,0.0,0.0,3,0.17647058823529413,0,0,17,0,0
PPO+Cap(120),param,deterministic,0,362,30361,120.0,45.44529392762273,25,66.13732916084209,43.17816826178336,0.0,0.0,4,0.16,0,0,25,0,0
PPO+Cap(120),param,deterministic,0,363,30362,120.0,8.6881794495998,8,183.81761462737245,94.438030190852,0.0,0.0,6,0.75,0,0,8,0,0
PPO+Cap(120),param,deterministic,0,364,30363,120.0,16.47356245488278,12,200.78853321939513,73.65290362431892,0.0,0.0,3,0.25,0,0,12,0,0
PPO+Cap(120),param,deterministic,0,365,30364,120.0,23.76412177701446,16,93.99314579461651,76.03247069433674,0.0,0.0,3,0.1875,0,0,16,0,0
PPO+Cap(120),param,deterministic,0,366,30365,120.0,23.992301720344834,12,124.97626330870766,108.31676618703852,0.0,0.0,2,0.16666666666666666,0,0,12,0,0
PPO+Cap(120),param,deterministic,0,367,30366,120.0,28.69081657261969,18,78.88091649978327,56.758802851839235,0.0,0.0,4,0.2222222222222222,0,0,18,0,0
PPO+Cap(120),param,deterministic,0,368,30367,120.0,6.96952653940221,9,172.95553090259526,133.57676812505753,0.0,0.0,5,0.5555555555555556,0,0,9,0,0
PPO+Cap(120),param,deterministic,0,369,30368,120.0,23.274856633459883,19,77.00581615988636,58.9593249351795,0.0,0.0,4,0.21052631578947367,0,0,19,0,0
PPO+Cap(120),param,deterministic,0,370,30369,120.0,12.777236174302276,9,158.8668201309151,83.46085976520406,0.0,0.0,0,0.0,0,0,9,0,0
PPO+Cap(120),param,deterministic,0,371,30370,120.0,58.28436622089859,24,57.9590856237092,55.8499199810649,0.0,0.0,7,0.2916666666666667,0,0,24,0,0
PPO+Cap(120),param,deterministic,0,372,30371,120.0,35.29660341075258,16,87.87857938761762,57.943921234801124,0.0,0.0,8,0.5,0,0,16,0,0
PPO+Cap(120),param,deterministic,0,373,30372,120.0,10.58254645240912,7,277.2792545252399,182.3249132834942,0.0,0.0,2,0.2857142857142857,0,0,7,0,0
PPO+Cap(120),param,deterministic,0,374,30373,120.0,14.126315265282216,12,125.05152347938834,64.93738464422414,0.0,0.0,4,0.3333333333333333,0,0,12,0,0
PPO+Cap(120),param,deterministic,0,375,30374,120.0,14.028675689021796,10,158.1396330460957,119.99478309274289,0.0,0.0,2,0.2,0,0,10,0,0
PPO+Cap(120),param,deterministic,0,376,30375,120.0,28.31558254319771,20,85.46905932688978,68.41346010311827,0.0,0.0,4,0.2,0,0,20,0,0
PPO+Cap(120),param,deterministic,0,377,30376,120.0,40.49295413625023,20,71.4101150539504,54.92493921193597,0.0,0.0,6,0.3,0,0,20,0,0
PPO+Cap(120),param,deterministic,0,378,30377,120.0,21.676494919710706,17,90.55832943476855,90.96465933065399,0.0,0.0,4,0.23529411764705882,0,0,17,0,0
PPO+Cap(120),param,deterministic,0,379,30378,120.0,3.5244321670329493,4,449.8926864465338,352.64614772515154,0.0,0.0,0,0.0,0,0,4,0,0
PPO+Cap(120),param,deterministic,0,380,30379,120.0,11.830260304683609,8,186.41818753413108,138.9312234065971,0.0,0.0,3,0.375,0,0,8,0,0
PPO+Cap(120),param,deterministic,0,381,30380,120.0,24.0684996029592,14,109.91331609984677,66.92146178807307,0.0,0.0,2,0.14285714285714285,0,0,14,0,0
PPO+Cap(120),param,deterministic,0,382,30381,120.0,14.890362882006778,11,156.6460552130622,86.63438675570309,0.0,0.0,2,0.18181818181818182,0,0,11,0,0
PPO+Cap(120),param,deterministic,0,383,30382,120.0,7.149400239973136,6,277.2737588640061,253.15396734350566,0.0,0.0,1,0.16666666666666666,0,0,6,0,0
PPO+Cap(120),param,deterministic,0,384,30383,120.0,15.480284512628376,10,162.4531703407637,176.25730100020382,0.0,0.0,1,0.1,0,0,10,0,0
PPO+Cap(120),param,deterministic,0,385,30384,120.0,37.9181706146781,13,109.07327791205003,86.82593295892411,0.0,0.0,2,0.15384615384615385,0,0,13,0,0
PPO+Cap(120),param,deterministic,0,386,30385,120.0,24.50268428452242,13,125.16725006949615,54.29580660731842,0.0,0.0,1,0.07692307692307693,0,0,13,0,0
PPO+Cap(120),param,deterministic,0,387,30386,120.0,38.75550715013638,21,71.55114342129613,54.526436426330974,0.0,0.0,5,0.23809523809523808,0,0,21,0,0
PPO+Cap(120),param,deterministic,0,388,30387,120.0,37.767425552482344,17,99.80448380388107,80.65562662090763,0.0,0.0,5,0.29411764705882354,0,0,17,0,0
PPO+Cap(120),param,deterministic,0,389,30388,120.0,9.17862789729806,10,146.82675408470317,81.04522994408326,0.0,0.0,4,0.4,0,0,10,0,0
PPO+Cap(120),param,deterministic,0,390,30389,120.0,23.30785465088613,16,90.35312408512816,83.58690342421228,0.0,0.0,4,0.25,0,0,16,0,0
PPO+Cap(120),param,deterministic,0,391,30390,120.0,14.829762972102026,11,136.95456667834563,101.43961507666292,0.0,0.0,4,0.36363636363636365,0,0,11,0,0
PPO+Cap(120),param,deterministic,0,392,30391,120.0,34.440431302554686,13,110.40618009325254,89.43105689716029,0.0,0.0,6,0.46153846153846156,0,0,13,0,0
PPO+Cap(120),param,deterministic,0,393,30392,120.0,25.400217867250948,15,100.84388916136113,91.72846164718038,0.0,0.0,2,0.13333333333333333,0,0,15,0,0
PPO+Cap(120),param,deterministic,0,394,30393,120.0,29.649304738503886,18,79.3364498661436,77.88199401856005,0.0,0.0,3,0.16666666666666666,0,0,18,0,0
PPO+Cap(120),param,deterministic,0,395,30394,120.0,32.12411461006927,20,76.59948615427933,49.97929347588119,0.0,0.05,2,0.1,0,0,20,0,1
PPO+Cap(120),param,deterministic,0,396,30395,120.0,25.30906634877838,14,101.08041422123678,96.11785503588189,0.0,0.0,4,0.2857142857142857,0,0,14,0,0
PPO+Cap(120),param,deterministic,0,397,30396,120.0,17.41441877320416,15,103.32122124617422,95.08386751030059,0.0,0.0,3,0.2,0,0,15,0,0
PPO+Cap(120),param,deterministic,0,398,30397,120.0,56.61831083564219,19,74.42454037028276,48.76863866947952,0.0,0.0,3,0.15789473684210525,0,0,19,0,0
PPO+Cap(120),param,deterministic,0,399,30398,120.0,15.353574750683553,11,130.8589153576758,102.95136069154462,0.0,0.0,1,0.09090909090909091,0,0,11,0,0
PPO+Cap(120),param,deterministic,0,400,30399,120.0,20.940840579233008,17,84.77971462404058,80.18683747798688,0.0,0.0,7,0.4117647058823529,0,0,17,0,0
PPO+Cap(120),param,deterministic,0,401,30400,120.0,6.274851456545063,10,144.81525664098564,101.36159664460743,0.0,0.0,2,0.2,0,0,10,0,0
PPO+Cap(120),param,deterministic,0,402,30401,120.0,28.610880896505513,18,84.52959254428744,78.61879395141021,0.0,0.0,6,0.3333333333333333,0,0,18,0,0
PPO+Cap(120),param,deterministic,0,403,30402,120.0,10.443445147822345,12,125.93625790458357,114.59502553335095,0.0,0.0,1,0.08333333333333333,0,0,12,0,0
PPO+Cap(120),param,deterministic,0,404,30403,120.0,34.980434231720615,16,91.97402366706385,62.96930954089345,0.0,0.0,6,0.375,0,0,16,0,0
PPO+Cap(120),param,deterministic,0,405,30404,120.0,28.493773208838725,13,114.54084407450183,102.37728303050591,0.0,0.0,2,0.15384615384615385,0,0,13,0,0
PPO+Cap(120),param,deterministic,0,406,30405,120.0,15.263888916818951,9,160.97281331265015,57.40031902661187,0.0,0.0,5,0.5555555555555556,0,0,9,0,0
PPO+Cap(120),param,deterministic,0,407,30406,120.0,35.44346624044095,15,100.85905294140335,81.30585642949671,0.0,0.0,5,0.3333333333333333,0,0,15,0,0
PPO+Cap(120),param,deterministic,0,408,30407,120.0,19.349607575708887,12,124.62214300784724,98.20934249615217,0.0,0.0,2,0.16666666666666666,0,0,12,0,0
PPO+Cap(120),param,deterministic,0,409,30408,120.0,25.38605732897049,11,153.28990253623692,137.0299348350703,0.0,0.0,2,0.18181818181818182,0,0,11,0,0
PPO+Cap(120),param,deterministic,0,410,30409,120.0,13.404446014331786,9,170.5967211813966,155.0496569835387,0.0,0.0,3,0.3333333333333333,0,0,9,0,0
PPO+Cap(120),param,deterministic,0,411,30410,120.0,54.907885712334284,18,80.09147375505569,63.07530283666271,0.0,0.0,6,0.3333333333333333,0,0,18,0,0
PPO+Cap(120),param,deterministic,0,412,30411,120.0,15.862152007475393,12,132.82621668158686,62.381356644020784,0.0,0.0,6,0.5,0,0,12,0,0
PPO+Cap(120),param,deterministic,0,413,30412,120.0,17.24787129981659,14,118.54769288660529,92.10870407130332,0.0,0.0,4,0.2857142857142857,0,0,14,0,0
PPO+Cap(120),param,deterministic,0,414,30413,120.0,48.432089081314636,23,60.83926691049667,53.45830452672366,0.0,0.0,7,0.30434782608695654,0,0,23,0,0
PPO+Cap(120),param,deterministic,0,415,30414,120.0,20.162711817010415,8,189.95704323719417,180.65931498777346,0.0,0.0,2,0.25,0,0,8,0,0
PPO+Cap(120),param,deterministic,0,416,30415,120.0,8.375567094741768,5,297.3026810079415,182.4181853629476,0.0,0.0,0,0.0,0,0,5,0,0
PPO+Cap(120),param,deterministic,0,417,30416,120.0,15.798610469820414,12,120.55727579960346,113.27918742189442,0.0,0.0,3,0.25,0,0,12,0,0
PPO+Cap(120),param,deterministic,0,418,30417,120.0,13.756348970064874,10,143.41084699621223,118.91291913108157,0.0,0.0,0,0.0,0,0,10,0,0
PPO+Cap(120),param,deterministic,0,419,30418,120.0,20.326646912335146,14,109.21187772517,74.97741159093286,0.0,0.0,4,0.2857142857142857,0,0,13,0,0
PPO+Cap(120),param,deterministic,0,420,30419,120.0,9.044426041494114,10,144.30791413551088,148.2254799505306,0.0,0.0,2,0.2,0,0,10,0,0
PPO+Cap(120),param,deterministic,0,421,30420,120.0,17.571885538590724,14,102.47510027165443,90.68026056455662,0.0,0.0,3,0.21428571428571427,0,0,14,0,0
PPO+Cap(120),param,deterministic,0,422,30421,120.0,13.506928527103234,9,178.32902997751816,201.89584192216566,0.0,0.0,2,0.2222222222222222,0,0,9,0,0
PPO+Cap(120),param,deterministic,0,423,30422,120.0,59.553429843057486,24,66.89595780176337,37.50513209448896,0.0,0.08333333333333333,10,0.4166666666666667,0,0,24,0,2
PPO+Cap(120),param,deterministic,0,424,30423,120.0,34.7417678833747,15,103.77598690778827,95.48277901083209,0.0,0.0,4,0.26666666666666666,0,0,15,0,0
PPO+Cap(120),param,deterministic,0,425,30424,120.0,38.19782909262238,16,89.32639758923906,65.71167036153011,0.0,0.0,4,0.25,0,0,16,0,0
PPO+Cap(120),param,deterministic,0,426,30425,120.0,8.41992563491735,6,311.01815595950006,200.2325313136243,0.0,0.0,1,0.16666666666666666,0,0,6,0,0
PPO+Cap(120),param,deterministic,0,427,30426,120.0,31.945821312768523,19,76.0310226104371,73.271297568139,0.0,0.0,6,0.3157894736842105,0,0,19,0,0
PPO+Cap(120),param,deterministic,0,428,30427,120.0,19.761996900010207,14,103.69609884129247,92.92748291515528,0.0,0.0,4,0.2857142857142857,0,0,14,0,0
PPO+Cap(120),param,deterministic,0,429,30428,120.0,40.839024301748694,14,103.75747648928385,81.072075637483,0.0,0.0,3,0.21428571428571427,0,0,14,0,0
PPO+Cap(120),param,deterministic,0,430,30429,120.0,29.0096500090502,18,82.28494544268194,76.80254582996915,0.0,0.0,3,0.16666666666666666,0,0,18,0,0
PPO+Cap(120),param,deterministic,0,431,30430,120.0,48.7755441405732,16,88.80608322918219,73.8763861903918,0.0,0.0,5,0.3125,0,0,16,0,0
PPO+Cap(120),param,deterministic,0,432,30431,120.0,20.800131936732797,16,91.20412860979366,90.61958826804894,0.0,0.0,4,0.25,0,0,16,0,0
PPO+Cap(120),param,deterministic,0,433,30432,120.0,48.425694483852695,20,71.01081353186109,66.56257144856134,0.0,0.0,3,0.15,0,0,20,0,0
PPO+Cap(120),param,deterministic,0,434,30433,120.0,22.07502882294714,13,114.15267447377775,88.65849650730587,0.0,0.0,2,0.15384615384615385,0,0,13,0,0
PPO+Cap(120),param,deterministic,0,435,30434,120.0,14.364344109230977,11,155.13674124149114,85.61269419261768,0.0,0.0,3,0.2727272727272727,0,0,11,0,0
PPO+Cap(120),param,deterministic,0,436,30435,120.0,42.114342255000345,25,56.438464249622626,39.47243600264343,0.0,0.0,9,0.36,0,0,25,0,0
PPO+Cap(120),param,deterministic,0,437,30436,120.0,17.61400241733499,13,109.95241143189104,55.07091486988397,0.0,0.0,4,0.3076923076923077,0,0,13,0,0
PPO+Cap(120),param,deterministic,0,438,30437,120.0,24.340337715859445,17,83.30381394927248,67.03367278466528,0.0,0.0,2,0.11764705882352941,0,0,17,0,0
PPO+Cap(120),param,deterministic,0,439,30438,120.0,21.2807880307456,16,88.88684029160926,82.03532139587122,0.0,0.0,3,0.1875,0,0,16,0,0
PPO+Cap(120),param,deterministic,0,440,30439,120.0,23.784946854862568,14,102.40919827685184,98.11241061713721,0.0,0.0,4,0.2857142857142857,0,0,14,0,0
PPO+Cap(120),param,deterministic,0,441,30440,120.0,15.817674714425255,13,110.58246547451543,98.79487165792995,0.0,0.0,3,0.23076923076923078,0,0,13,0,0
PPO+Cap(120),param,deterministic,0,442,30441,120.0,18.933717774410027,11,132.01304760586126,79.13023401105535,0.0,0.0,3,0.2727272727272727,0,0,11,0,0
PPO+Cap(120),param,deterministic,0,443,30442,120.0,10.34249015430691,12,144.90215679989026,79.59309677478129,0.0,0.0,0,0.0,0,0,12,0,0
PPO+Cap(120),param,deterministic,0,444,30443,120.0,17.554440090451017,13,121.98041000623373,97.64818196140402,0.0,0.0,3,0.23076923076923078,0,0,13,0,0
PPO+Cap(120),param,deterministic,0,445,30444,120.0,17.743320148661027,12,129.10277977616218,131.70217031550766,0.0,0.0,3,0.25,0,0,12,0,0
PPO+Cap(120),param,deterministic,0,446,30445,120.0,30.48239700852775,12,119.32446440079627,102.56215201433433,0.0,0.0,2,0.16666666666666666,0,0,12,0,0
PPO+Cap(120),param,deterministic,0,447,30446,120.0,6.328243515083285,11,131.7371646304699,68.58885509060914,0.0,0.0,0,0.0,0,0,11,0,0
PPO+Cap(120),param,deterministic,0,448,30447,120.0,24.882870217119606,16,89.81068756866384,58.477968341161926,0.0,0.0,3,0.1875,0,0,16,0,0
PPO+Cap(120),param,deterministic,0,449,30448,120.0,15.559470268077694,10,142.97287805015856,73.42162282189445,0.0,0.0,2,0.2,0,0,10,0,0
PPO+Cap(120),param,deterministic,0,450,30449,120.0,31.6409317692644,15,95.63640311384343,70.69045916147124,0.0,0.0,5,0.3333333333333333,0,0,15,0,0
PPO+Cap(120),param,deterministic,0,451,30450,120.0,48.01326263962897,21,75.89430409005712,56.9670605151407,0.0,0.0,6,0.2857142857142857,0,0,21,0,0
PPO+Cap(120),param,deterministic,0,452,30451,120.0,12.958458514980082,16,95.03993434010394,81.90080830846208,0.0,0.0,2,0.125,0,0,16,0,0
PPO+Cap(120),param,deterministic,0,453,30452,120.0,46.17877471204359,23,66.62454112800161,48.702967873080176,0.0,0.0,4,0.17391304347826086,0,0,23,0,0
PPO+Cap(120),param,deterministic,0,454,30453,120.0,31.65224753675064,24,61.702855970887946,55.664949396091885,0.0,0.0,3,0.125,0,0,24,0,0
PPO+Cap(120),param,deterministic,0,455,30454,120.0,17.09726548902614,10,145.27644401227795,95.48539551670777,0.0,0.0,2,0.2,0,0,10,0,0
PPO+Cap(120),param,deterministic,0,456,30455,120.0,31.563608444281684,18,79.80708007382833,72.40873531336612,0.0,0.0,7,0.3888888888888889,0,0,18,0,0
PPO+Cap(120),param,deterministic,0,457,30456,120.0,55.23784409480142,25,56.47716249928428,42.60618408591556,0.0,0.0,1,0.04,0,0,25,0,0
PPO+Cap(120),param,deterministic,0,458,30457,120.0,21.3329587365151,12,119.84792392240745,68.26230248718366,0.0,0.0,1,0.08333333333333333,0,0,12,0,0
PPO+Cap(120),param,deterministic,0,459,30458,120.0,13.528718250540267,10,172.74001471965926,137.0580417659777,0.0,0.0,2,0.2,0,0,10,0,0
PPO+Cap(120),param,deterministic,0,460,30459,120.0,14.580573630417813,9,158.56707174589548,105.43991792282014,0.0,0.0,2,0.2222222222222222,0,0,9,0,0
PPO+Cap(120),param,deterministic,0,461,30460,120.0,41.83663721584488,19,74.50026788139994,41.675215272706495,0.0,0.0,6,0.3157894736842105,0,0,19,0,0
PPO+Cap(120),param,deterministic,0,462,30461,120.0,9.312602677765268,5,293.7639483557356,141.925452815331,0.0,0.0,4,0.8,0,0,5,0,0
PPO+Cap(120),param,deterministic,0,463,30462,120.0,34.781455076103356,17,85.13423538141924,72.280811810699,0.0,0.0,7,0.4117647058823529,0,0,17,0,0
PPO+Cap(120),param,deterministic,0,464,30463,120.0,25.59443540117299,15,95.80971877011412,97.47965551724941,0.0,0.0,3,0.2,0,0,15,0,0
PPO+Cap(120),param,deterministic,0,465,30464,120.0,22.17396544028682,11,131.4479347877978,79.20814378647073,0.0,0.0,2,0.18181818181818182,0,0,11,0,0
PPO+Cap(120),param,deterministic,0,466,30465,120.0,15.126621490559149,11,138.96729624687137,140.57230681088686,0.0,0.0,2,0.18181818181818182,0,0,11,0,0
PPO+Cap(120),param,deterministic,0,467,30466,120.0,13.167065236782562,12,151.82902394439313,91.25604416580582,0.0,0.0,0,0.0,0,0,12,0,0
PPO+Cap(120),param,deterministic,0,468,30467,120.0,25.882483317271085,16,93.99753680811666,73.93743480714659,0.0,0.0,1,0.0625,0,0,16,0,0
PPO+Cap(120),param,deterministic,0,469,30468,120.0,19.952029182813543,12,118.45930793992954,81.01781572330948,0.0,0.0,4,0.3333333333333333,0,0,12,0,0
PPO+Cap(120),param,deterministic,0,470,30469,120.0,39.67193925623708,14,120.84882420216593,76.93810202901496,0.0,0.0,3,0.21428571428571427,0,0,14,0,0
PPO+Cap(120),param,deterministic,0,471,30470,120.0,16.269558518104958,9,244.62782086011742,126.321915456973,0.0,0.0,3,0.3333333333333333,0,0,9,0,0
PPO+Cap(120),param,deterministic,0,472,30471,120.0,7.941342361671367,7,205.80728315840983,237.98604855677686,0.0,0.0,1,0.14285714285714285,0,0,7,0,0
PPO+Cap(120),param,deterministic,0,473,30472,120.0,50.7324393897795,20,70.10234834797676,53.751669027593195,0.0,0.0,4,0.2,0,0,20,0,0
PPO+Cap(120),param,deterministic,0,474,30473,120.0,12.887474381522738,8,182.41340038492513,131.2310948642865,0.0,0.0,5,0.625,0,0,8,0,0
PPO+Cap(120),param,deterministic,0,475,30474,120.0,13.392628935034956,12,124.35977484427383,99.27591511529783,0.0,0.0,2,0.16666666666666666,0,0,12,0,0
PPO+Cap(120),param,deterministic,0,476,30475,120.0,21.849153489481473,13,118.35675553546734,78.08771868680634,0.0,0.0,4,0.3076923076923077,0,0,12,0,0
PPO+Cap(120),param,deterministic,0,477,30476,120.0,25.742130794365337,15,106.5041074394343,77.22147282602357,0.0,0.0,4,0.26666666666666666,0,0,15,0,0
PPO+Cap(120),param,deterministic,0,478,30477,120.0,26.317901660523482,16,92.75616005824102,63.138245257547,0.0,0.0,5,0.3125,0,0,16,0,0
PPO+Cap(120),param,deterministic,0,479,30478,120.0,28.486617092195193,17,86.40891932442169,68.81131400273492,0.0,0.0,4,0.23529411764705882,0,0,17,0,0
PPO+Cap(120),param,deterministic,0,480,30479,120.0,48.03015402783021,21,68.11592622159661,52.898794248111535,0.0,0.0,2,0.09523809523809523,0,0,21,0,0
PPO+Cap(120),param,deterministic,0,481,30480,120.0,12.996472300169915,8,185.94548016856047,113.96990538612704,0.0,0.0,1,0.125,0,0,8,0,0
PPO+Cap(120),param,deterministic,0,482,30481,120.0,16.652413093098303,10,147.98472819658397,135.47753294027297,0.0,0.0,2,0.2,0,0,10,0,0
PPO+Cap(120),param,deterministic,0,483,30482,120.0,4.446635053337851,5,383.4106266181348,243.8893790034795,0.0,0.0,0,0.0,0,0,5,0,0
PPO+Cap(120),param,deterministic,0,484,30483,120.0,29.429610086264393,13,114.75734078312037,79.44595896939447,0.0,0.0,4,0.3076923076923077,0,0,13,0,0
PPO+Cap(120),param,deterministic,0,485,30484,120.0,34.16271349135516,19,74.24069614224669,51.50207691133169,0.0,0.0,5,0.2631578947368421,0,0,19,0,0
PPO+Cap(120),param,deterministic,0,486,30485,120.0,31.229458748008913,13,109.29643680646193,106.09406200290329,0.0,0.0,4,0.3076923076923077,0,0,13,0,0
PPO+Cap(120),param,deterministic,0,487,30486,120.0,45.33057283942914,22,63.66733117444185,49.231769842413414,0.0,0.045454545454545456,6,0.2727272727272727,0,0,22,0,1
PPO+Cap(120),param,deterministic,0,488,30487,120.0,26.005315219877907,18,78.82716301457329,67.70047902885057,0.0,0.0,6,0.3333333333333333,0,0,18,0,0
PPO+Cap(120),param,deterministic,0,489,30488,120.0,43.074371830383186,25,56.15896542616472,48.64375480517572,0.0,0.0,7,0.28,0,0,25,0,0
PPO+Cap(120),param,deterministic,0,490,30489,120.0,36.32891648400317,17,83.64006074220725,57.893602999176636,0.0,0.0,2,0.11764705882352941,0,0,17,0,0
PPO+Cap(120),param,deterministic,0,491,30490,120.0,30.617704803939223,17,83.07466140985615,68.18144758575927,0.0,0.0,0,0.0,0,0,17,0,0
PPO+Cap(120),param,deterministic,0,492,30491,120.0,21.27994418700144,17,86.14289462754076,79.99397362802554,0.0,0.0,4,0.23529411764705882,0,0,17,0,0
PPO+Cap(120),param,deterministic,0,493,30492,120.0,10.720482788969871,13,113.85619372003741,79.65643434310984,0.0,0.0,3,0.23076923076923078,0,0,13,0,0
PPO+Cap(120),param,deterministic,0,494,30493,120.0,3.993710441060349,4,413.5767304909231,438.45871357058394,0.0,0.0,1,0.25,0,0,4,0,0
PPO+Cap(120),param,deterministic,0,495,30494,120.0,21.12096610483038,11,134.96730708873034,109.56063219595563,0.0,0.0,2,0.18181818181818182,0,0,11,0,0
PPO+Cap(120),param,deterministic,0,496,30495,120.0,21.8706505556384,17,85.78411814507083,49.74242555081613,0.0,0.0,3,0.17647058823529413,0,0,17,0,0
PPO+Cap(120),param,deterministic,0,497,30496,120.0,21.53534860348874,11,133.04331448476526,129.93211478147836,0.0,0.0,4,0.36363636363636365,0,0,11,0,0
PPO+Cap(120),param,deterministic,0,498,30497,120.0,23.75233580248867,13,116.87950984491104,93.41776634671525,0.0,0.0,3,0.23076923076923078,0,0,13,0,0
PPO+Cap(120),param,deterministic,0,499,30498,120.0,5.795100445947614,9,165.01568816892575,129.62563029414858,0.0,0.0,3,0.3333333333333333,0,0,9,0,0
PPO+Cap(120),param,deterministic,0,500,30499,120.0,22.147432640460046,15,102.9422656431719,93.87256334213382,0.0,0.0,2,0.13333333333333333,0,0,15,0,0
PPO+Cap(120),param,deterministic,1,1,30000,120.0,21.916482628241546,14,105.68534147660107,103.91410836564387,0.0,0.0,4,0.2857142857142857,0,0,14,0,0
PPO+Cap(120),param,deterministic,1,2,30001,120.0,23.527296712902384,14,119.73667079499464,80.96834321387806,0.0,0.0,5,0.35714285714285715,0,0,14,0,0
PPO+Cap(120),param,deterministic,1,3,30002,120.0,16.121517701961473,14,103.56530542036448,108.13620014753829,0.0,0.0,4,0.2857142857142857,0,0,14,0,0
PPO+Cap(120),param,deterministic,1,4,30003,120.0,29.524279830020557,17,84.51835711684349,55.490474222994514,0.0,0.0,6,0.35294117647058826,0,0,17,0,0
PPO+Cap(120),param,deterministic,1,5,30004,120.0,29.000550377399993,25,61.844677331299025,54.32870695090164,0.0,0.0,7,0.28,0,0,25,0,0
PPO+Cap(120),param,deterministic,1,6,30005,120.0,24.327189111647094,15,101.62489011527083,74.43705981274664,0.0,0.0,2,0.13333333333333333,0,0,15,0,0
PPO+Cap(120),param,deterministic,1,7,30006,120.0,31.938874292228455,20,72.14368782844834,62.56003381819747,0.0,0.0,7,0.35,0,0,20,0,0
PPO+Cap(120),param,deterministic,1,8,30007,120.0,24.359373591492552,12,121.87633345066523,151.26004610710265,0.0,0.0,5,0.4166666666666667,0,0,12,0,0
PPO+Cap(120),param,deterministic,1,9,30008,120.0,12.652826906458444,13,117.20415933847973,81.90229735515686,0.0,0.0,2,0.15384615384615385,0,0,13,0,0
PPO+Cap(120),param,deterministic,1,10,30009,120.0,14.67931327190467,9,159.62945426654974,94.78464113820444,0.0,0.0,2,0.2222222222222222,0,0,9,0,0
